source,date,count
ACCTRECV,08/05/22,11
ACCTRECV,09/05/22,11
ACCTRECV,10/05/22,11
ACCTRECV,11/05/22,11
ACCTRECV,12/05/22,11
ACCTRECV,13/05/22,9
ACCTRECV,15/05/22,22
ACCTRECV,16/05/22,9
ACCTRECV,17/05/22,9
ACCTRECV,18/05/22,11
ACCTRECV,19/05/22,11
ACCTRECV,20/05/22,13
ACCTRECV,21/05/22,11
ACCTRECV,22/05/22,11
ACCTRECV,23/05/22,11
ACCTRECV,24/05/22,9
ACCTRECV,25/05/22,13
ACCTRECV,26/05/22,11
ACCTRECV,27/05/22,11
ACCTRECV,28/05/22,13
ACCTRECV,29/05/22,11
ACCTRECV,30/05/22,11
ACCTRECV,31/05/22,9
ACCTRECV,01/06/22,11
ACCTRECV,02/06/22,11
ACCTRECV,03/06/22,11
ACCTRECV,04/06/22,11
ACCTRECV,05/06/22,11
ACCTRECV,06/06/22,11
ACCTRECV,07/06/22,9
ACCTRECV,08/06/22,13
ACCTRECV,09/06/22,11
ACCTRECV,10/06/22,11
ACCTRECV,11/06/22,11
ACCTRECV,12/06/22,11
ACCTRECV,13/06/22,11
ACCTRECV,14/06/22,9
ACCTRECV,15/06/22,11
ACCTRECV,16/06/22,11
ACCTRECV,17/06/22,13
ACCTRECV,18/06/22,11
ACCTRECV,19/06/22,11
ACCTRECV,20/06/22,11
ACCTRECV,21/06/22,9
ACCTRECV,22/06/22,13
ACCTRECV,23/06/22,11
ACCTRECV,24/06/22,13
ACCTRECV,25/06/22,11
ACCTRECV,26/06/22,13
ACCTRECV,27/06/22,11
ACCTRECV,28/06/22,9
ACCTRECV,29/06/22,13
ACCTRECV,30/06/22,9
ACCTRECV,01/07/22,13
ACCTRECV,02/07/22,11
ACCTRECV,03/07/22,11
ACCTRECV,04/07/22,11
ACCTRECV,05/07/22,11
ACCTRECV,06/07/22,11
ACCTRECV,07/07/22,11
ACCTRECV,08/07/22,13
ACCTRECV,09/07/22,13
ACCTRECV,10/07/22,11
ACCTRECV,11/07/22,9
ACCTRECV,12/07/22,9
ACCTRECV,13/07/22,11
ACCTRECV,14/07/22,11
ACCTRECV,15/07/22,13
ACCTRECV,16/07/22,11
ACCTRECV,17/07/22,11
ACCTRECV,18/07/22,11
ACCTRECV,19/07/22,9
ACCTRECV,20/07/22,2
ACCTRECV,21/07/22,22
ACCTRECV,22/07/22,13
ACCTRECV,23/07/22,11
ACCTRECV,24/07/22,11
ACCTRECV,25/07/22,11
ACCTRECV,26/07/22,9
ACCTRECV,27/07/22,11
ACCTRECV,28/07/22,9
ACCTRECV,29/07/22,13
ACCTRECV,30/07/22,11
ACCTRECV,31/07/22,11
ACCTRECV,01/08/22,9
ACCTRECV,02/08/22,9
ACCTRECV,03/08/22,11
ACCTRECV,04/08/22,11
ACCTRECV,05/08/22,13
ACCTRECV,06/08/22,11
ACCTRECV,07/08/22,11
ACCTRECV,08/08/22,11
ACCTRECV,09/08/22,9
ACCTRECV,10/08/22,11
ACCTRECV,11/08/22,11
ACCTRECV,12/08/22,13
ACCTRECV,13/08/22,11
ACCTRECV,14/08/22,11
ACCTRECV,15/08/22,13
ACCTRECV,16/08/22,9
ACCTRECV,17/08/22,13
ACCTRECV,18/08/22,9
ACCTRECV,19/08/22,13
ACCTRECV,20/08/22,11
ACCTRECV,21/08/22,7
ACCTRECV,22/08/22,13
ACCTRECV,23/08/22,9
ACCTRECV,24/08/22,13
ACCTRECV,25/08/22,11
ACCTRECV,26/08/22,13
ACCTRECV,27/08/22,11
ACCTRECV,28/08/22,11
ACCTRECV,29/08/22,11
ACCTRECV,30/08/22,9
ACCTRECV,31/08/22,11
ACCTRECV,01/09/22,11
ACCTRECV,02/09/22,13
ACCTRECV,03/09/22,13
ACCTRECV,04/09/22,11
ACCTRECV,05/09/22,9
ACCTRECV,06/09/22,9
ACCTRECV,07/09/22,13
ACCTRECV,08/09/22,9
ACCTRECV,09/09/22,13
ACCTRECV,10/09/22,13
ACCTRECV,11/09/22,11
ACCTRECV,12/09/22,9
ACCTRECV,13/09/22,9
ACCTRECV,14/09/22,13
ACCTRECV,15/09/22,11
ACCTRECV,16/09/22,13
ACCTRECV,17/09/22,11
ACCTRECV,18/09/22,11
ACCTRECV,19/09/22,9
ACCTRECV,20/09/22,9
ACCTRECV,21/09/22,9
ACCTRECV,22/09/22,9
ACCTRECV,23/09/22,13
ACCTRECV,24/09/22,11
ACCTRECV,25/09/22,11
ACCTRECV,26/09/22,11
ACCTRECV,27/09/22,11
ACCTRECV,28/09/22,9
ACCTRECV,29/09/22,11
ACCTRECV,30/09/22,13
ACCTRECV,01/10/22,11
ACCTRECV,02/10/22,11
ACCTRECV,03/10/22,11
ACCTRECV,04/10/22,9
ACCTRECV,05/10/22,13
ACCTRECV,06/10/22,9
ACCTRECV,07/10/22,13
ACCTRECV,08/10/22,11
ACCTRECV,09/10/22,11
ACCTRECV,10/10/22,11
ACCTRECV,11/10/22,9
ACCTRECV,12/10/22,11
ACCTRECV,13/10/22,13
ACCTRECV,14/10/22,13
ACCTRECV,15/10/22,11
ACCTRECV,16/10/22,11
ACCTRECV,17/10/22,11
ACCTRECV,18/10/22,9
ACCTRECV,19/10/22,9
ACCTRECV,20/10/22,20
ACCTRECV,21/10/22,13
ACCTRECV,22/10/22,11
ACCTRECV,23/10/22,11
ACCTRECV,24/10/22,9
ACCTRECV,25/10/22,9
ACCTRECV,26/10/22,13
ACCTRECV,27/10/22,9
ACCTRECV,28/10/22,13
ACCTRECV,29/10/22,13
ACCTRECV,30/10/22,11
ACCTRECV,31/10/22,11
ACCTRECV,01/11/22,9
ACCTRECV,02/11/22,9
ACCTRECV,03/11/22,11
ACCTRECV,04/11/22,13
ACCTRECV,05/11/22,11
ACCTRECV,06/11/22,11
ACCTRECV,07/11/22,11
ACCTRECV,08/11/22,9
ACCTRECV,09/11/22,13
ACCTRECV,10/11/22,11
ACCTRECV,12/11/22,26
ACCTRECV,13/11/22,11
ACCTRECV,14/11/22,11
ACCTRECV,15/11/22,9
ACCTRECV,16/11/22,11
ACCTRECV,17/11/22,11
ACCTRECV,18/11/22,13
ACCTRECV,19/11/22,11
ACCTRECV,20/11/22,11
ACCTRECV,21/11/22,11
ACCTRECV,22/11/22,9
ACCTRECV,23/11/22,13
ACCTRECV,24/11/22,11
ACCTRECV,25/11/22,11
ACCTRECV,26/11/22,11
ACCTRECV,27/11/22,11
ACCTRECV,28/11/22,9
ACCTRECV,29/11/22,9
ACCTRECV,30/11/22,11
ACCTRECV,01/12/22,9
ACCTRECV,02/12/22,11
ACCTRECV,03/12/22,11
ACCTRECV,04/12/22,11
ACCTRECV,05/12/22,11
ACCTRECV,06/12/22,9
ACCTRECV,07/12/22,9
ACCTRECV,08/12/22,11
ACCTRECV,09/12/22,13
ACCTRECV,10/12/22,9
ACCTRECV,11/12/22,11
ACCTRECV,12/12/22,11
ACCTRECV,13/12/22,9
ACCTRECV,14/12/22,11
ACCTRECV,15/12/22,9
ACCTRECV,16/12/22,13
ACCTRECV,17/12/22,11
ACCTRECV,18/12/22,11
ACCTRECV,19/12/22,11
ACCTRECV,20/12/22,9
ACCTRECV,21/12/22,11
ACCTRECV,22/12/22,11
ACCTRECV,23/12/22,13
ACCTRECV,24/12/22,11
ACCTRECV,25/12/22,11
ACCTRECV,26/12/22,9
ACCTRECV,27/12/22,7
ACCTRECV,28/12/22,13
ACCTRECV,29/12/22,11
ACCTRECV,30/12/22,13
ACCTRECV,31/12/22,13
ACCTRECV,01/01/23,11
ACCTRECV,02/01/23,11
ACCTRECV,03/01/23,9
ACCTRECV,04/01/23,13
ACCTRECV,05/01/23,9
ACCTRECV,06/01/23,13
ACCTRECV,07/01/23,11
ACCTRECV,08/01/23,9
ACCTRECV,09/01/23,9
ACCTRECV,10/01/23,9
ACCTRECV,11/01/23,11
ACCTRECV,12/01/23,11
ACCTRECV,13/01/23,13
ACCTRECV,14/01/23,11
ACCTRECV,15/01/23,11
ACCTRECV,16/01/23,11
ACCTRECV,17/01/23,9
ACCTRECV,18/01/23,11
ACCTRECV,19/01/23,11
ACCTRECV,20/01/23,13
ACCTRECV,21/01/23,11
ACCTRECV,22/01/23,11
ACCTRECV,23/01/23,11
ACCTRECV,24/01/23,9
ACCTRECV,25/01/23,11
ACCTRECV,26/01/23,11
ACCTRECV,27/01/23,13
ACCTRECV,28/01/23,11
ACCTRECV,29/01/23,11
ACCTRECV,30/01/23,11
ACCTRECV,31/01/23,9
ACCTRECV,01/02/23,13
ACCTRECV,02/02/23,16
ACCTRECV,03/02/23,18
ACCTRECV,04/02/23,16
ACCTRECV,05/02/23,10
ACCTRECV,06/02/23,22
ACCTRECV,07/02/23,14
ACCTRECV,08/02/23,18
ACCTRECV,09/02/23,16
ACCTRECV,10/02/23,18
ACCTRECV,11/02/23,16
ACCTRECV,12/02/23,16
ACCTRECV,13/02/23,16
ACCTRECV,14/02/23,14
ACCTRECV,15/02/23,16
ACCTRECV,16/02/23,16
ACCTRECV,17/02/23,18
ACCTRECV,18/02/23,16
ACCTRECV,19/02/23,10
ACCTRECV,20/02/23,22
ACCTRECV,21/02/23,14
ACCTRECV,22/02/23,18
ACCTRECV,23/02/23,16
ACCTRECV,24/02/23,18
ACCTRECV,25/02/23,16
ACCTRECV,26/02/23,16
ACCTRECV,27/02/23,16
ACCTRECV,28/02/23,14
ACCTRECV,01/03/23,18
ACCTRECV,02/03/23,16
ACCTRECV,03/03/23,18
ACCTRECV,04/03/23,16
ACCTRECV,05/03/23,16
ACCTRECV,06/03/23,16
ACCTRECV,07/03/23,14
ACCTRECV,08/03/23,18
ACCTRECV,09/03/23,16
ACCTRECV,10/03/23,18
ACCTRECV,11/03/23,14
ACCTRECV,12/03/23,16
ACCTRECV,13/03/23,16
ACCTRECV,14/03/23,14
ACCTRECV,15/03/23,18
ACCTRECV,16/03/23,14
ACCTRECV,17/03/23,16
ACCTRECV,18/03/23,14
ACCTRECV,19/03/23,16
ACCTRECV,20/03/23,16
ACCTRECV,21/03/23,14
ACCTRECV,22/03/23,18
ACCTRECV,23/03/23,16
ACCTRECV,24/03/23,18
ACCTRECV,25/03/23,18
ACCTRECV,26/03/23,16
ACCTRECV,27/03/23,16
ACCTRECV,28/03/23,14
ACCTRECV,29/03/23,18
ACCTRECV,30/03/23,16
ACCTRECV,31/03/23,18
ACCTRECV,01/04/23,14
ACCTRECV,02/04/23,16
ACCTRECV,03/04/23,16
ACCTRECV,04/04/23,14
ACCTRECV,05/04/23,18
ACCTRECV,06/04/23,14
ACCTRECV,07/04/23,18
ACCTRECV,08/04/23,14
ACCTRECV,09/04/23,14
ACCTRECV,10/04/23,16
ACCTRECV,11/04/23,14
ACCTRECV,12/04/23,18
ACCTRECV,13/04/23,18
ACCTRECV,14/04/23,18
ACCTRECV,15/04/23,16
ACCTRECV,16/04/23,16
ACCTRECV,17/04/23,16
ACCTRECV,18/04/23,14
ACCTRECV,19/04/23,18
ACCTRECV,20/04/23,16
ACCTRECV,21/04/23,18
ACCTRECV,22/04/23,16
ACCTRECV,23/04/23,16
ACCTRECV,24/04/23,16
ACCTRECV,25/04/23,14
ACCTRECV,26/04/23,16
ACCTRECV,27/04/23,16
ACCTRECV,28/04/23,18
ACCTRECV,29/04/23,16
ACCTRECV,30/04/23,16
ACCTRECV,01/05/23,16
ACCTRECV,02/05/23,14
ACCTRECV,03/05/23,18
ACCTRECV,04/05/23,18
ACCTRECV,05/05/23,18
ACCTRECV,06/05/23,14
ACCTRECV,07/05/23,16
ACCTRECV,08/05/23,16
ACCTRECV,09/05/23,14
ACCTRECV,10/05/23,18
ACCTRECV,11/05/23,18
ACCTRECV,12/05/23,18
ACCTRECV,13/05/23,14
ACCTRECV,14/05/23,16
ACCTRECV,15/05/23,16
ACCTRECV,16/05/23,14
ACCTRECV,17/05/23,18
ACCTRECV,18/05/23,16
ACCTRECV,19/05/23,18
ACCTRECV,20/05/23,16
ACCTRECV,21/05/23,16
ACCTRECV,22/05/23,16
ACCTRECV,23/05/23,14
ACCTRECV,24/05/23,16
ACCTRECV,25/05/23,16
ACCTRECV,26/05/23,18
ACCTRECV,27/05/23,18
ACCTRECV,28/05/23,16
ACCTRECV,29/05/23,16
ACCTRECV,30/05/23,14
ACCTRECV,31/05/23,30
ACCTRECV,01/06/23,16
ACCTRECV,02/06/23,18
ACCTRECV,03/06/23,16
ACCTRECV,04/06/23,16
ACCTRECV,05/06/23,16
ACCTRECV,06/06/23,14
ACCTRECV,07/06/23,16
ACCTRECV,08/06/23,18
ACCTRECV,09/06/23,18
ACCTRECV,10/06/23,16
ACCTRECV,11/06/23,16
ACCTRECV,12/06/23,14
ACCTRECV,13/06/23,14
ACCTRECV,14/06/23,18
ACCTRECV,15/06/23,16
ACCTRECV,16/06/23,18
ACCTRECV,17/06/23,16
ACCTRECV,18/06/23,16
ACCTRECV,19/06/23,16
ACCTRECV,20/06/23,16
ACCTRECV,21/06/23,14
ACCTRECV,22/06/23,16
ACCTRECV,23/06/23,18
ACCTRECV,24/06/23,14
ACCTRECV,25/06/23,14
ACCTRECV,26/06/23,14
ACCTRECV,27/06/23,14
ACCTRECV,28/06/23,16
ACCTRECV,29/06/23,16
ACCTRECV,30/06/23,18
ACCTRECV,01/07/23,16
ACCTRECV,02/07/23,16
ACCTRECV,03/07/23,14
ACCTRECV,04/07/23,14
ACCTRECV,05/07/23,16
ACCTRECV,06/07/23,16
ACCTRECV,07/07/23,18
ACCTRECV,08/07/23,18
ACCTRECV,09/07/23,14
ACCTRECV,10/07/23,14
ACCTRECV,11/07/23,14
ACCTRECV,12/07/23,14
ACCTRECV,13/07/23,16
ACCTRECV,14/07/23,18
ACCTRECV,15/07/23,16
ACCTRECV,16/07/23,16
ACCTRECV,17/07/23,16
ACCTRECV,18/07/23,16
ACCTRECV,19/07/23,16
ACCTRECV,20/07/23,16
ACCTRECV,21/07/23,18
ACCTRECV,22/07/23,18
ACCTRECV,23/07/23,16
ACCTRECV,24/07/23,14
ACCTRECV,25/07/23,14
ACCTRECV,26/07/23,16
ACCTRECV,27/07/23,16
ACCTRECV,28/07/23,18
ACCTRECV,29/07/23,16
ACCTRECV,30/07/23,14
ACCTRECV,31/07/23,16
ACCTRECV,01/08/23,14
ACCTRECV,02/08/23,16
ACCTRECV,03/08/23,16
ACCTRECV,04/08/23,18
ACCTRECV,05/08/23,16
ACCTRECV,06/08/23,16
ACCTRECV,07/08/23,16
ACCTRECV,08/08/23,14
ACCTRECV,09/08/23,18
ACCTRECV,10/08/23,16
ACCTRECV,11/08/23,16
ACCTRECV,12/08/23,16
ACCTRECV,13/08/23,16
ACCTRECV,14/08/23,14
ACCTRECV,15/08/23,16
ACCTRECV,16/08/23,18
ACCTRECV,17/08/23,16
ACCTRECV,18/08/23,18
ACCTRECV,19/08/23,16
ACCTRECV,20/08/23,16
ACCTRECV,21/08/23,16
ACCTRECV,22/08/23,16
ACCTRECV,23/08/23,16
ACCTRECV,24/08/23,16
ACCTRECV,25/08/23,18
ACCTRECV,26/08/23,16
ACCTRECV,27/08/23,16
ACCTRECV,28/08/23,16
ACCTRECV,29/08/23,16
ACCTRECV,30/08/23,16
ACCTRECV,31/08/23,16
ACCTRECV,01/09/23,18
ACCTRECV,02/09/23,14
ACCTRECV,03/09/23,16
ACCTRECV,04/09/23,14
ACCTRECV,05/09/23,14
ACCTRECV,06/09/23,16
ACCTRECV,07/09/23,16
ACLECOMM,01/01/21,4
ACLECOMM,02/01/21,4
ACLECOMM,03/01/21,4
ACLECOMM,04/01/21,4
ACLECOMM,05/01/21,8
ACLECOMM,06/01/21,12
ACLECOMM,07/01/21,4
ACLECOMM,08/01/21,4
ACLECOMM,09/01/21,4
ACLECOMM,10/01/21,4
ACLECOMM,11/01/21,4
ACLECOMM,12/01/21,4
ACLECOMM,13/01/21,4
ACLECOMM,14/01/21,4
ACLECOMM,15/01/21,4
ACLECOMM,16/01/21,4
ACLECOMM,17/01/21,4
ACLECOMM,18/01/21,4
ACLECOMM,19/01/21,4
ACLECOMM,20/01/21,4
ACLECOMM,21/01/21,4
ACLECOMM,22/01/21,4
ACLECOMM,23/01/21,4
ACLECOMM,24/01/21,4
ACLECOMM,25/01/21,4
ACLECOMM,26/01/21,4
ACLECOMM,27/01/21,4
ACLECOMM,28/01/21,4
ACLECOMM,29/01/21,4
ACLECOMM,30/01/21,4
ACLECOMM,31/01/21,4
ACLECOMM,01/02/21,4
ACLECOMM,02/02/21,4
ACLECOMM,03/02/21,4
ACLECOMM,04/02/21,4
ACLECOMM,05/02/21,4
ACLECOMM,06/02/21,4
ACLECOMM,07/02/21,4
ACLECOMM,08/02/21,4
ACLECOMM,09/02/21,4
ACLECOMM,10/02/21,8
ACLECOMM,11/02/21,4
ACLECOMM,12/02/21,4
ACLECOMM,13/02/21,4
ACLECOMM,15/02/21,8
ACLECOMM,16/02/21,4
ACLECOMM,17/02/21,4
ACLECOMM,18/02/21,4
ACLECOMM,19/02/21,4
ACLECOMM,20/02/21,4
ACLECOMM,21/02/21,4
ACLECOMM,22/02/21,4
ACLECOMM,23/02/21,4
ACLECOMM,24/02/21,4
ACLECOMM,25/02/21,4
ACLECOMM,26/02/21,4
ACLECOMM,27/02/21,4
ACLECOMM,28/02/21,4
ACLECOMM,01/03/21,4
ACLECOMM,02/03/21,4
ACLECOMM,03/03/21,6
ACLECOMM,04/03/21,4
ACLECOMM,05/03/21,6
ACLECOMM,06/03/21,4
ACLECOMM,07/03/21,4
ACLECOMM,08/03/21,4
ACLECOMM,09/03/21,4
ACLECOMM,10/03/21,4
ACLECOMM,11/03/21,4
ACLECOMM,12/03/21,4
ACLECOMM,13/03/21,4
ACLECOMM,14/03/21,4
ACLECOMM,15/03/21,4
ACLECOMM,17/03/21,8
ACLECOMM,18/03/21,8
ACLECOMM,19/03/21,4
ACLECOMM,20/03/21,4
ACLECOMM,21/03/21,4
ACLECOMM,22/03/21,4
ACLECOMM,23/03/21,4
ACLECOMM,24/03/21,4
ACLECOMM,25/03/21,4
ACLECOMM,26/03/21,4
ACLECOMM,27/03/21,4
ACLECOMM,28/03/21,4
ACLECOMM,29/03/21,4
ACLECOMM,30/03/21,4
ACLECOMM,31/03/21,6
ACLECOMM,01/04/21,4
ACLECOMM,02/04/21,6
ACLECOMM,03/04/21,4
ACLECOMM,04/04/21,4
ACLECOMM,05/04/21,4
ACLECOMM,06/04/21,4
ACLECOMM,07/04/21,4
ACLECOMM,08/04/21,4
ACLECOMM,09/04/21,4
ACLECOMM,10/04/21,4
ACLECOMM,11/04/21,6
ACLECOMM,12/04/21,4
ACLECOMM,13/04/21,4
ACLECOMM,14/04/21,4
ACLECOMM,15/04/21,4
ACLECOMM,16/04/21,4
ACLECOMM,19/04/21,12
ACLECOMM,20/04/21,4
ACLECOMM,21/04/21,4
ACLECOMM,22/04/21,4
ACLECOMM,23/04/21,4
ACLECOMM,24/04/21,4
ACLECOMM,25/04/21,4
ACLECOMM,26/04/21,4
ACLECOMM,27/04/21,4
ACLECOMM,28/04/21,4
ACLECOMM,29/04/21,4
ACLECOMM,30/04/21,4
ACLECOMM,01/05/21,4
ACLECOMM,02/05/21,4
ACLECOMM,03/05/21,4
ACLECOMM,04/05/21,4
ACLECOMM,05/05/21,8
ACLECOMM,06/05/21,4
ACLECOMM,07/05/21,4
ACLECOMM,08/05/21,4
ACLECOMM,09/05/21,4
ACLECOMM,10/05/21,4
ACLECOMM,11/05/21,4
ACLECOMM,12/05/21,4
ACLECOMM,13/05/21,4
ACLECOMM,14/05/21,4
ACLECOMM,15/05/21,4
ACLECOMM,16/05/21,4
ACLECOMM,17/05/21,4
ACLECOMM,18/05/21,4
ACLECOMM,19/05/21,4
ACLECOMM,20/05/21,4
ACLECOMM,21/05/21,4
ACLECOMM,22/05/21,4
ACLECOMM,23/05/21,4
ACLECOMM,24/05/21,4
ACLECOMM,25/05/21,4
ACLECOMM,26/05/21,4
ACLECOMM,27/05/21,4
ACLECOMM,28/05/21,4
ACLECOMM,29/05/21,4
ACLECOMM,30/05/21,4
ACLECOMM,31/05/21,4
ACLECOMM,02/06/21,4
ACLECOMM,03/06/21,12
ACLECOMM,04/06/21,4
ACLECOMM,05/06/21,4
ACLECOMM,06/06/21,4
ACLECOMM,07/06/21,4
ACLECOMM,08/06/21,4
ACLECOMM,09/06/21,4
ACLECOMM,10/06/21,4
ACLECOMM,11/06/21,8
ACLECOMM,12/06/21,4
ACLECOMM,13/06/21,4
ACLECOMM,14/06/21,4
ACLECOMM,15/06/21,4
ACLECOMM,16/06/21,4
ACLECOMM,17/06/21,4
ACLECOMM,18/06/21,4
ACLECOMM,19/06/21,4
ACLECOMM,20/06/21,4
ACLECOMM,21/06/21,4
ACLECOMM,22/06/21,4
ACLECOMM,23/06/21,4
ACLECOMM,24/06/21,4
ACLECOMM,25/06/21,4
ACLECOMM,26/06/21,4
ACLECOMM,27/06/21,4
ACLECOMM,29/06/21,4
ACLECOMM,30/06/21,4
ACLECOMM,01/07/21,4
ACLECOMM,02/07/21,8
ACLECOMM,03/07/21,4
ACLECOMM,04/07/21,4
ACLECOMM,06/07/21,4
ACLECOMM,07/07/21,4
ACLECOMM,08/07/21,4
ACLECOMM,09/07/21,4
ACLECOMM,10/07/21,4
ACLECOMM,12/07/21,8
ACLECOMM,13/07/21,4
ACLECOMM,14/07/21,4
ACLECOMM,15/07/21,4
ACLECOMM,16/07/21,4
ACLECOMM,17/07/21,4
ACLECOMM,18/07/21,4
ACLECOMM,19/07/21,4
ACLECOMM,20/07/21,4
ACLECOMM,21/07/21,4
ACLECOMM,22/07/21,4
ACLECOMM,23/07/21,4
ACLECOMM,24/07/21,4
ACLECOMM,25/07/21,4
ACLECOMM,26/07/21,4
ACLECOMM,27/07/21,4
ACLECOMM,28/07/21,4
ACLECOMM,29/07/21,4
ACLECOMM,30/07/21,4
ACLECOMM,31/07/21,4
ACLECOMM,01/08/21,4
ACLECOMM,02/08/21,4
ACLECOMM,03/08/21,6
ACLECOMM,04/08/21,4
ACLECOMM,05/08/21,4
ACLECOMM,06/08/21,4
ACLECOMM,07/08/21,4
ACLECOMM,08/08/21,4
ACLECOMM,09/08/21,4
ACLECOMM,10/08/21,4
ACLECOMM,11/08/21,4
ACLECOMM,12/08/21,4
ACLECOMM,13/08/21,4
ACLECOMM,15/08/21,8
ACLECOMM,16/08/21,4
ACLECOMM,17/08/21,4
ACLECOMM,18/08/21,4
ACLECOMM,19/08/21,4
ACLECOMM,20/08/21,4
ACLECOMM,21/08/21,4
ACLECOMM,22/08/21,4
ACLECOMM,23/08/21,4
ACLECOMM,24/08/21,4
ACLECOMM,25/08/21,4
ACLECOMM,26/08/21,4
ACLECOMM,27/08/21,4
ACLECOMM,28/08/21,4
ACLECOMM,29/08/21,4
ACLECOMM,30/08/21,4
ACLECOMM,31/08/21,4
ACLECOMM,01/09/21,4
ACLECOMM,02/09/21,8
ACLECOMM,03/09/21,4
ACLECOMM,04/09/21,4
ACLECOMM,05/09/21,4
ACLECOMM,06/09/21,4
ACLECOMM,08/09/21,4
ACLECOMM,09/09/21,4
ACLECOMM,10/09/21,4
ACLECOMM,11/09/21,4
ACLECOMM,12/09/21,4
ACLECOMM,13/09/21,4
ACLECOMM,14/09/21,4
ACLECOMM,15/09/21,4
ACLECOMM,16/09/21,4
ACLECOMM,17/09/21,4
ACLECOMM,19/09/21,8
ACLECOMM,20/09/21,4
ACLECOMM,21/09/21,4
ACLECOMM,22/09/21,4
ACLECOMM,23/09/21,4
ACLECOMM,24/09/21,4
ACLECOMM,25/09/21,4
ACLECOMM,26/09/21,4
ACLECOMM,27/09/21,4
ACLECOMM,28/09/21,4
ACLECOMM,29/09/21,4
ACLECOMM,30/09/21,4
ACLECOMM,01/10/21,4
ACLECOMM,02/10/21,8
ACLECOMM,03/10/21,4
ACLECOMM,04/10/21,4
ACLECOMM,05/10/21,4
ACLECOMM,06/10/21,4
ACLECOMM,07/10/21,4
ACLECOMM,08/10/21,4
ACLECOMM,09/10/21,4
ACLECOMM,10/10/21,4
ACLECOMM,11/10/21,4
ACLECOMM,12/10/21,4
ACLECOMM,13/10/21,4
ACLECOMM,14/10/21,4
ACLECOMM,15/10/21,4
ACLECOMM,16/10/21,8
ACLECOMM,17/10/21,4
ACLECOMM,18/10/21,4
ACLECOMM,19/10/21,4
ACLECOMM,20/10/21,4
ACLECOMM,21/10/21,4
ACLECOMM,22/10/21,4
ACLECOMM,23/10/21,4
ACLECOMM,24/10/21,4
ACLECOMM,25/10/21,4
ACLECOMM,26/10/21,4
ACLECOMM,27/10/21,4
ACLECOMM,28/10/21,4
ACLECOMM,29/10/21,4
ACLECOMM,30/10/21,4
ACLECOMM,31/10/21,4
ACLECOMM,01/11/21,4
ACLECOMM,02/11/21,4
ACLECOMM,03/11/21,8
ACLECOMM,04/11/21,4
ACLECOMM,05/11/21,4
ACLECOMM,06/11/21,4
ACLECOMM,07/11/21,4
ACLECOMM,08/11/21,4
ACLECOMM,09/11/21,4
ACLECOMM,10/11/21,4
ACLECOMM,11/11/21,4
ACLECOMM,12/11/21,4
ACLECOMM,13/11/21,4
ACLECOMM,14/11/21,4
ACLECOMM,15/11/21,4
ACLECOMM,16/11/21,4
ACLECOMM,17/11/21,4
ACLECOMM,18/11/21,4
ACLECOMM,19/11/21,4
ACLECOMM,20/11/21,4
ACLECOMM,21/11/21,4
ACLECOMM,22/11/21,4
ACLECOMM,23/11/21,4
ACLECOMM,24/11/21,4
ACLECOMM,25/11/21,4
ACLECOMM,27/11/21,4
ACLECOMM,28/11/21,4
ACLECOMM,29/11/21,4
ACLECOMM,30/11/21,4
ACLECOMM,01/12/21,4
ACLECOMM,02/12/21,8
ACLECOMM,03/12/21,4
ACLECOMM,04/12/21,4
ACLECOMM,05/12/21,4
ACLECOMM,06/12/21,4
ACLECOMM,07/12/21,4
ACLECOMM,08/12/21,4
ACLECOMM,09/12/21,4
ACLECOMM,10/12/21,4
ACLECOMM,11/12/21,4
ACLECOMM,12/12/21,4
ACLECOMM,13/12/21,4
ACLECOMM,14/12/21,4
ACLECOMM,15/12/21,4
ACLECOMM,16/12/21,4
ACLECOMM,17/12/21,4
ACLECOMM,18/12/21,4
ACLECOMM,19/12/21,4
ACLECOMM,20/12/21,4
ACLECOMM,21/12/21,4
ACLECOMM,22/12/21,4
ACLECOMM,23/12/21,4
ACLECOMM,24/12/21,4
ACLECOMM,25/12/21,4
ACLECOMM,27/12/21,4
ACLECOMM,28/12/21,4
ACLECOMM,29/12/21,4
ACLECOMM,30/12/21,4
ACLECOMM,31/12/21,4
ACLECOMM,01/01/22,4
ACLECOMM,02/01/22,4
ACLECOMM,03/01/22,4
ACLECOMM,04/01/22,8
ACLECOMM,05/01/22,4
ACLECOMM,06/01/22,4
ACLECOMM,07/01/22,4
ACLECOMM,08/01/22,4
ACLECOMM,09/01/22,4
ACLECOMM,10/01/22,4
ACLECOMM,11/01/22,4
ACLECOMM,12/01/22,4
ACLECOMM,13/01/22,4
ACLECOMM,14/01/22,4
ACLECOMM,15/01/22,4
ACLECOMM,16/01/22,4
ACLECOMM,17/01/22,4
ACLECOMM,18/01/22,4
ACLECOMM,19/01/22,4
ACLECOMM,20/01/22,4
ACLECOMM,21/01/22,4
ACLECOMM,22/01/22,4
ACLECOMM,23/01/22,4
ACLECOMM,24/01/22,4
ACLECOMM,25/01/22,4
ACLECOMM,26/01/22,4
ACLECOMM,27/01/22,4
ACLECOMM,28/01/22,4
ACLECOMM,29/01/22,4
ACLECOMM,30/01/22,4
ACLECOMM,31/01/22,4
ACLECOMM,01/02/22,4
ACLECOMM,02/02/22,8
ACLECOMM,03/02/22,4
ACLECOMM,04/02/22,4
ACLECOMM,05/02/22,4
